SMILES,GENERIC_NAME,SYNONYMS
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,Cholic Acid,Cholic Acid
NC(=O)c1cccnc1,Nicotinamide,3-pyridinecarboxamide; Niacinamide; Nicotinamida; Nicotinamide; Nicotinamidum; Nicotinic acid amide; Nicotinic amide; β-pyridinecarboxamide
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,Fusidic acid,Acide fusidique; Acido fusidico; Acidum fusidicum; Fucidate; Fucidin acid; Fusidate; Fusidic acid; Fusidine; Ramycin
OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,Sucrose,1-alpha-D-Glucopyranosyl-2-beta-D-fructofuranoside; Beet sugar; Cane sugar; Sacarosa; Saccharose; Sacharose; Sucraloxum; Sucrose; Table sugar; White sugar
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,Pregnenolone,Pregnenolone
CSCC[C@@H](N)C(=O)O,D-Methionine,
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,Piretanide,Piretanida; Piretanide
N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O,Oxitriptan,5-hydroxy-L-tryptophan; 5-hydroxytryptophan L-form; L-5 Hydroxytrytophan; L-5-HTP; L-5-hydroxytryptophan; Oxitriptan; Oxitriptano; Oxitriptanum
CCCCCCCCCCCC(=O)O,Lauric acid,1-undecanecarboxylic acid; ABL; C12 fatty acid; C12:0; Coconut oil fatty acids; DAO; Dodecanoic acid; Dodecoic acid; Dodecylcarboxylate; Dodecylic acid; Duodecyclic acid; Duodecylic acid; Laurinsäure; Laurostearic acid; n-dodecanoic acid; Undecane-1-carboxylic acid; Vulvic acid
O=C(O)CO,Glycolic acid,2-Hydroxyacetic acid; 2-Hydroxyethanoic acid; alpha-Hydroxyacetic acid; Glycollic acid; Hydroxyacetic acid; Hydroxyethanoic acid; α-hydroxyacetic acid
O=C1CC[C@@H](C(=O)O)N1,Pidolic acid,(−)-2-pyrrolidone-5-carboxylic acid; (S)-(−)-2-pyrrolidone-5-carboxylic acid; (S)-pyroglutamic acid; 5-L-oxoproline; 5-oxo-2-pyrrolidinecarboxylic acid; 5-oxo-L-proline; 5-Pyrrolidone-2-carboxylic acid; Glutimic acid; L-5-Pyrrolidone-2-carboxylic acid; L-pyroglutamic acid; L-pyrrolidone carboxylic acid; PCA; Pidolic acid; Pyroglutamic acid
CC(=O)OCC[N+](C)(C)C,Acetylcholine,Acetylcholine; ACh; Choline acetate; O-Acetylcholine
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO[P@@](=O)(O)O[P@](=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)c2cc1C,Flavin adenine dinucleotide,"Adenosine 5'-(trihydrogen pyrophosphate), 5'-5'-ester with riboflavine; adenosine 5'-[3-(riboflavin-5'-yl) dihydrogen diphosphate]; FAD; Flavin adenine dinucleotide; Flavin-Adenine Dinucleotide; Flavine adenine dinucleotide; Riboflavin 5'-(trihydrogen diphosphate), 5'-5'-ester with adenosine; Riboflavin 5'-adenosine diphosphate"
CC(=O)O,Acetic acid,"Acetic acid; Acetic acid, glacial; Aceticum acidum; acide acétique; ácido acético; Essigsäure; Ethanoat; Ethanoate; Ethanoic acid; Ethoic acid; Ethylic acid; Glacial acetic acid; HOAc; Methanecarboxylic acid; Vinegar"
CCCO,Propyl alcohol,1-propanol; 1-proponol; N-propanol; N-propyl alcohol; Propanol
CCCCCCCCCCCCCCCCCC(=O)O,Stearic acid,Acide octadécanoïque; Acide stéarique; C18:0; n-octadecanoic acid; Octadecanoic acid; Octadecansäure; Octadecoic acid; Oktadekansäure; Stearic acid; Stearinsäure
O=C(O)c1nc(=O)[nH]c(=O)[nH]1,Oteracil,5-azaorotic acid; Allantoxanic acid; Oteracil; Oxonate; Oxonic Acid
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c2cc1C,Flavin mononucleotide,FMN; riboflavin 5'-(dihydrogen phosphate); riboflavin 5'-monophosphate; riboflavin 5'-phosphate; Riboflavin monophosphate; Riboflavin phosphate; Riboflavin-5-phosphate; riboflavine dihydrogen phosphate; Vitamin B2 (riboflavin-5-phosphate); Vitamin B2 phosphate
Oc1ccccc1,Phenol,Acide carbolique; Acide phénique; Benzenol; Carbolic acid; Carbolsäure; Fenol; Hydroxybenzene; Karbolsäure; Monohydroxybenzene; Oxybenzene; Phenic Acid; Phenol; Phenyl alcohol; Phenyl hydroxide; Phenylic acid; Phenylic alcohol; PHOH
N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,Glutathione disulfide,Glutathione disulphide; GSSG; Oxidized glutathione; Oxiglutatione
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br,Brivudine,(E)-5-(2-Bromovinyl)-deoxyuridine; Brivudina; Brivudine; Brivudinum; BVdU
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,Oxyphenbutazone,Oxifenbutazona; Oxiphenbutazone; Oxyphenbutazone; Oxyphenbutazonum
CC1=C2[N+]3=C(C=C4[N+]5=C(C(C)=C6N7[C@@H]8[C@H](CC(N)=O)[C@@]6(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]6[C@@H](CO)O[C@@H]([C@@H]6O)n6c[n+](c9cc(C)c(C)cc96)[Co-3]753(C)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]83C)[C@@H](CCC(N)=O)C4(C)C)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O,Mecobalamin,Co-methylcobalamin; MeCbl; Mecobalamin; Mecobalamina; Mecobalaminum; Methyl vitamin B12; Methyl(III)cobalamin; Methylcobalamin
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,Ribostamycin,Ribostamicina; Ribostamycin; Ribostamycin A; Ribostamycine; Ribostamycinum; Vistamycin
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,Deoxycholic acid,"(3α,5β,12α)-3,12-dihydroxycholan-24-oic acid; 3alpha,12alpha-Dihydroxy-5beta-cholanic acid; 7α-deoxycholic acid; Deoxycholate; Deoxycholic acid; Desoxycholic acid; Desoxycholsäure"
NC(CO)(CO)CO,Tromethamine,"1,1,1-tris(hydroxymethyl)methanamine; 2-Amino-2-(hydroxymethyl)-1,3-propanediol; aminotris(hydroxymethyl)methane; THAM; Tris; Tris(hydroxymethyl)aminomethane; Trometamol; Tromethamine"
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O,Doconexent,"(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoic acid; 22:6-4, 7,10,13,16,19; 22:6(n-3); 4,7,10,13,16,19-docosahexaenoic acid; all-cis-4,7,10,13,16,19-docosahexaenoic acid; all-cis-DHA; cervonic acid; DHA; Doconexent; docosa-4,7,10,13,16,19-hexaenoic acid; Docosahexaenoic acid; Docosahexanoic Acid"
CCC(=O)O,Propanoic acid,Propionic acid
O=C(O)c1ccccc1,Benzoic acid,Benzoic acid
CCCCCCCCCCCCCCCC(=O)O,Palmitic Acid,1-hexyldecanoic acid; 1-Pentadecanecarboxylic acid; Hexadecanoate; Hexadecanoic acid; Hexadecoic acid; Hexadecylic acid; Hexaectylic acid; Palmitate; Palmitic Acid; Palmitinic acid; Palmitinsäure
N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1,Hexamidine,hexamidina; Hexamidine
C=O,Formaldehyde,Formaldehído; Formaldehyd; Formaldehyde; Formaldehyde solution; Formalin; Formic aldehyde; Formol; Methanal; Methyl aldehyde; Methylene oxide; Oxomethane; Oxomethylene; Oxymethylene; Paraform
NC(N)=O,Urea,Carbamide; Carbonyldiamide; Harnstoff; Karbamid; Urea; Urée
N[C@H](CO)C(=O)O,D-Serine,
CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,Ergosterol,"(22E,24S)-24-methylcholesta-5,7,22-trien-3β-ol; Provitamin D2"
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,Berberine,
O=P(O)(O)OP(=O)(O)O,Pyrophosphoric acid,acide diphosphorique; Diphosphoric acid; Diphosphorsäure; Pyrophosphorsäure
OC[C@@H]1O[C@@](O)(CO)[C@H](O)[C@H]1O,Fructose,
Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21,Dequalinium,"1,1'-(1,10-Decanediyl)bis(4-amino-2-methylquinolinium) dichloride; 1,1'-Decamethylenebis(4-aminoquinaldinium chloride); Decamethylenebis(4-aminoquinaldinium chloride)"
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,Didecyldimethylammonium,Didecyl-dimethyl-ammonium; Didecyldimethylammonium cation; Didecyldimethylammonium ion; Didecyldimonium
CCCCCCCC/C=C/CCCCCCCC(=O)O,Oleic Acid,
O=C(O)CC(O)(CC(=O)O)C(=O)O,Citric acid,"2-hydroxy-1,2,3-propanetricarboxyic acid; 2-Hydroxytricarballylic acid; 3-carboxy-3-hydroxypentane-1,5-dioic acid; ácido cítrico; Acidum citricum; Anhydrous citric acid; Citric acid monoglyceride; Citric acid, anhydrous; Citric acid,anhydrous; Citronensäure"
N[C@@H](CSCC(=O)O)C(=O)O,Carbocisteine,(L)-2-Amino-3-(carboxymethylthio)propionic acid; (R)-S-(carboxymethyl)cysteine; carbocisteína; Carbocisteine; L-3-((carboxymethyl)thio)alanine; L-carbocysteine; S-(carboxymethyl)-(R)-cysteine; S-carboxymethyl-L-cysteine; S-carboxymethylcysteine
C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,Taurocholic acid,
CC(O)C(=O)O,Lactic acid,(±)-2-hydroxypropanoic acid; 2-Hydroxypropanoic acid; 2-Hydroxypropionic acid; ácido láctico; Acidum lacticum; DL- lactic acid; DL-Lactic Acid; DL-Milchsäure; Lactic acid; Lacticum acidum; Milchsäure; Milk acid; rac-lactic acid; α-hydroxypropanoic acid; α-hydroxypropionic acid
OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,Lactose,
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,Cholesterol,"(3β,14β,17α)-cholest-5-en-3-ol; Cholest-5-en-3beta-ol; Cholesterin; Cholesterol"
O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,Gluconolactone,"1,5-D-gluconolactone; 1,5-Gluconolactone; D-gluconic acid delta-lactone; D-glucono-1,5-lactone; D-threo-Aldono-1,5-lactone; delta-gluconolactone; GDL; Gluconic acid lactone; Glucono delta-lactone; Glucono-delta-lactone; Gluconolactone"
CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,Latamoxef,Festamoxin; Lamoxactam; Latamoxef; Latamoxefum; Moxalactam
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,Trioxsalen,"2',4,8-Trimethylpsoralen; 4,5',8-Trimethylpsoralen; 4,8,5'-Trimethylpsoralen; 6-hydroxy-β,2,7-trimethyl-5-benzofuranacrylic acid, δ-lactone; Trimethylpsoralen; Trioxisaleno; Trioxsalen; Trioxysalen; Trioxysalene; Trioxysalenum; Trisoralen"
S=P(N1CC1)(N1CC1)N1CC1,Thiotepa,Thiotepa
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,Estriol,"(16α,17β)-estra-1,3,5(10)-triene-3,16,17-triol; 1,3,5(10)-Estratriene-3,16-alpha,17beta-triol; 16-alpha-Hydroxyestradiol; 16alpha-hydroxyestradiol; 16α-hydroxyestradiol; 16α,17β-estriol; 3,16alpha,17beta-Trihydroxy-delta(1,3,5)-estratriene; Estriol; Oestriol; Östriol; Trihydroxyestrin"
C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,Estrone sulfate,"Estra-1,3,5 (10)-triene-17-one-3-yl-sulfate; Estrone 3-sulfate; Estrone bisulfate; Estrone hemisulfate; Estrone hydrogen sulfate; Estrone sulphate; Estrone-3-sulphate; Estrone, hydrogen sulfate"
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,Quinestrol,17-alpha-Ethinylestradiol 3-cyclopentyl ether; 17alpha-Ethynylestradiol 3-cyclopentyl ether; Estradiol-17-beta 3-cyclopentyl ether; Quinestrol; Quinestrolo; Quinestrolum
CC1=C(C(=O)Nc2ccccc2)SCCO1,Carboxin,"2,3-Dihydro-5-carboxanilido-6-methyl-1,4-oxathiin; 2,3-Dihydro-6-methyl-1,4-oxathiin-5-carboxanilide; 2,3-Dihydro-6-methyl-5-phenylcarbamoyl-1,4-oxathiin; 5-Carboxanilido-2,3-dihydro-6-methyl-1,4-oxathiin; 5,6-Dihydro-2-methyl-1,4-oxathiin-3-carboxanilide; 5,6-Dihydro-2-methyl-3-carboxanilido-1,4-oxathiin; 5,6-Dihydro-2-methyl-N-phenyl-1,4-oxathiin-3-carboxamide; Carbathiin; Carboxine; Oxatin"
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,Hesperidin,(S)-(−)-hesperidin; Cirantin; Ciratin; Hesperetin 7-O-rutinoside; Hesperidin; Hesperidina; Hesperidoside
O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,Iodipamide,"3,3'-(adipoyldiimino)bis(2,4,6-triiodobenzoic acid); Adipiodona; Adipiodone; Adipiodonum; Iodipamide"
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,Nimesulide,Nimesulida; Nimesulide; Nimesulidum
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,Bifonazole,"(+-)-1-(p,alpha-Diphenylbenzyl)imidazole; 1-((4-Biphenylyl)phenylmethyl)-1H-imidazole; 1-(alpha-(4-Biphenylyl)benzyl)imidazole; 1-(p,alpha-Diphenylbenzyl)imidazole; 1-[biphenyl-4-yl(phenyl)methyl]imidazole; Bifonazol; Bifonazole; Bifonazolum"
CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,Benoxaprofen,(±)-benoxaprofen; (1)-2-(4-Chlorophenyl)benzoxazole-5-propionic acid; 2-(4-Chlorophenyl)-alpha-methyl-5-benzoxazoleacetic acid; 2-(4-chlorophenyl)-α-methyl-5-benzoxazoleacetic acid; 2-(p-chlorophenyl)-α-methyl-5-benzoxazoleacetic acid; Benoxaprofen; Benoxaprofene; Benoxaprofeno; Benoxaprofenum; DL-benoxaprofen
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,Bithionol,"2-Hydroxy-3,5-dichlorophenyl sulfide; 2-Hydroxy-3,5-dichlorophenyl sulphide; 2,2'-Dihydroxy-3,3',5,5'-tetrachlorodiphenyl sulfide; 2,2'-Dihydroxy-3,3',5,5'-tetrachlorodiphenylsulfide; 2,2'-sulfanediylbis(4,6-dichlorophenol); 2,2'-Thiobis(4,6-dichlorophenol); Bis(3,5-dichloro-2-hydroxyphenyl) sulfide; Bithionol; Bithionol sulfide; Bithionolate; Bithionolum; Bitionol"
Oc1c(I)cc(Cl)c2cccnc12,Clioquinol,5-Chlor-7-jod-8-hydroxy-chinolin; 5-Chloro-7-iodo-8-hydroxyquinoline; 5-Chloro-7-iodo-8-quinolinol; 5-chloro-7-iodoquinolin-8-ol; 5-Chloro-8-hydroxy-7-iodoquinoline; 7-Iodo-5-chloro-8-hydroxyquinoline; 7-Iodo-5-chloroxine; Chloroiodoquin; Clioquinol; Clioquinolum; Iodochlorhydroxyquin; Iodochlorhydroxyquinoline; Iodochlorohydroxyquin; Iodochloroxyquinoline
O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,Dantron,"1,8-dihydroxy-9,10-anthracenedione; 1,8-dihydroxy-9,10-anthraquinone; 1,8-dihydroxyanthra-9,10-quinone; 1,8-Dihydroxyanthrachinon; 1,8-Dihydroxyanthraquinone; Chrysazin; Danthron; Dantron; Dantrona; Dantrone; Dantronum"
Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,Metamizole,Dipyrone; Metamizol
O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,Nialamide,"1-(2-(Benzylcarbamoyl)ethyl)-2-isonicotinoylhydrazine; 2-(2-(Benzylcarbamoyl)ethyl)hydrazide isonicotinic acid; 2-(2-(Benzylcarbamyl)ethyl)hydrazide isonicotinic acid; BEIH; Isonicotinic acid 2-((2-benzylcarbamoyl)ethyl)hydrazide; Isonicotinic acid, 2-(2-(benzylcarbamoyl)ethyl)hydrazide; N-(2-(Benzylcarbamyl)ethylamino)isonicotinamide; N-benzyl-beta-(isonicotinoylhydrazine)propionamide; N-benzyl-beta-(isonicotinylhydrazino)propionamide; N-Isonicotinoyl-N'(beta-N-benzylcarboxamidoethyl)hydrazine; Nialamida; Nialamide; Nialamidum"
CN1Cc2c(N)cccc2C(c2ccccc2)C1,Nomifensine,"(+-)-nomifensin; (+-)-nomifensine; 2-Methyl-4-phenyl-1,2,3,4-tetrahydro-isoquinolin-8-ylamine; 8-Amino-2-methyl-4-phenyl-1,2,3,4-tetrahydroisoquinoline; D,L-nomifensine; Nomifensin; Nomifensina; Nomifensine; Nomifensinum"
CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1,Oxeladin,2-(2-Diethylaminoethoxy)ethyl 2-ethyl-2-phenylbutyrate; Oxeladin; Oxeladina; Oxeladine; Oxeladinum
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,Phenolphthalein,"3,3-Bis(4-hydroxyphenyl)phthalide; Fenolftalein; Fenolftaleina; Phenolphtaleine; Phenolphthalein; Phenolphthaleinum; Phthalimetten; Phthalin; Yellow phenolphthalein"
CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,Prenylamine,"1-Phenyl-2-(1',1'-diphenylpropyl-3'-amino)propane; DL-prenylamine; N-(1-Methyl-2-phenylethyl)-gamma-phenylbenzenepropanamine; N-(3,3-Diphenylpropyl)-alpha-methylphenaethylamin; N-(3,3-Diphenylpropyl)-alpha-methylphenethylamine; Prenilamina; Prenylamine; Prenylaminum"
CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,Thenalidine,1-Methyl-4-amino-N-phenyl-N-(2-thenyl)piperidine; 1-Methyl-4-N-2-thenylanilinopiperidine; Tenalidina; Thenalidine; Thenalidinum; Thenophenopiperidine
CCOC(N)=O,Urethane,Aethylcarbamat; Aethylurethan; Carbamic acid ethyl ester; Carbamidsaeure-aethylester; Ethyl carbamate; Ethylester kyseliny karbaminove; Uretan etylowy; Uretano; Urethan; Urethane; Urethanum
CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,Zimelidine,(Z)-3-(4'-Bromophenyl)-3-(3''-pyridyl)dimethylallylamine; (Z)-zimelidine; cis-zimelidine; Zimeldina; Zimeldine; Zimeldinum
C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,Rapacuronium,
Cc1nnc(C(C)C)n1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,Maraviroc,Maraviroc; Maravirocum
CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl,Clofedanol,Chlophedianol; Clofedanol; Clofedanolum; Clofedianolo
CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,Cyclandelate,"3,3,5-Trimethylcyclohexyl mandelate; 3,5,5-Trimethylcyclohexyl amygdalate; Ciclandelato; Cyclandelate; Cyclandelatum"
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,Cyproterone acetate,Cyproterone 17-O-acetate; Cyproterone acetate
N=C(N)N1CCc2ccccc2C1,Debrisoquine,Debrisochinum; Debrisoquin; Debrisoquina; Debrisoquine; Débrisoquine; Debrisoquinum
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,Flunarizine,1-[bis(4-fluorophenyl)methyl]-4-[(2E)-3-phenylprop-2-en-1-yl]piperazine; Flunarizina; Flunarizine; Flunarizinum
O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,Fluspirilene,Fluspirilene; Fluspirileno; Fluspirilenum
C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,Mepenzolate,Mepenzolate; Mepenzolic acid
COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,Tetrabenazine,"1,2,4,6,7,11b-hexahydro-3-isobutyl-9,10-dimethoxy-2H-benzo[a]quinolizin-2-one; 2-oxo-3-isobutyl-9,10-dimethoxy-1,2,3,4,6,7-hexahydro-11bH-benzo[a]quinolizine; 2-oxo-3-isobutyl-9,10-dimethoxy-1,3,4,6,7,11b-hexahydro-2H-benzoquinolizine; Tetrabenazina; Tetrabenazine; Tetrabenazinum"
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,Ixabepilone,Aza-epothilone B; Azaepothilone B; Ixabepilone
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,Celiprolol,"Celiprolol; Celiprololum; RS)-N'-{3-acetyl-4-[3-(tert-butylamino)-2-hydroxypropoxy]phenyl}-N,N-diethylurea"
Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,Roxadustat,Roxadustat; Roxadustatum
Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,Febuxostat,"2-(3-cyano-4-isobutoxyphenyl)-4-methyl- 1,3-thiazole-5-carboxylic acid; Febuxostat; Fébuxostat; Febuxostatum"
CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,Dronedarone,Dronedarona; Dronedarone; N-(2-butyl-3-(4-(3-(dibutylamino)propoxy)benzoyl)-5-benzofuranyl)-methanesulfonamide; N-(2-butyl-3-(p-(3-(dibutylamino)propoxy)benzoyl)-5-benzofuranyl)methanesulfonamide
OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,Nebivolol,Narbivolol; Nebivolol; Nebivololum
C/C=C1\[C@H]2C=C(C)C[C@]1(N)c1ccc(=O)[nH]c1C2,Huperzine A,(-)-Huperzine A; (−)-huperazine A; (−)-selagine; Huperzine-A; L-huperzine A; Selagine
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@@H]1C(OC)=C[C@]23CCCN2CCc2cc4c(cc2[C@H]13)OCO4,Omacetaxine mepesuccinate,"(−)-homoharringtonine; (2'R,3S,4S,5R)-(−)-homoharringtonine; 1-[(1S,3aR,14bS)-2-Methoxy-1,5,6,8,9,14b-hexahydro-4H-cyclopenta[a][1,3]dioxolo[4,5-H]pyrrolo[2,1-b][3]benzazepin-1-yl] 4-methyl (2R)-2-hydroxy-2-(4-hydroxy-4-methylpentyl)butanedioate; CEPHALOTAXINE 4-METHYL (2R)-2-HYDROXY-2-(4-HYDROXY-4-METHYLPENTYL)BUTANEDIOATE (ESTER); CEPHALOTAXINE, 4-METHYL (2R)-2-HYDROXY-2-(4-HYDROXY-4-METHYLPENTYL)BUTANEDIOATE (ESTER); HHT; Homoharringtonin; Homoharringtonine; mepesuccinato de omacetaxina; Omacetaxine mepesuccinate"
Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,Nilotinib,Nilotinib; Nilotinibum
C[C@H]1CNCCc2ccc(Cl)cc21,Lorcaserin,Lorcaserin; Lorqess
N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,Vildagliptin,Vildagliptin; Vildagliptina
CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,Enoximone,Enoximona; Enoximone; Enoximonum
O=C(O)CCCN1CCC(OC(c2ccc(Cl)cc2)c2ccccn2)CC1,Bepotastine,bepotastina; Bepotastine
CCN(CC)C(=O)C1(c2ccccc2)CC1CN,Milnacipran,(+-)-Milnacipran; Midalcipran; Milnacipran; Milnacipranum
CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N/O)cc1)C1CCCCC1,Ximelagatran,ethyl 2-[[(1R)-1-cyclohexyl-2- [(2S)-2-[[4-(N'-hydroxycarbamimidoyl) phenyl]methylcarbamoyl]azetidin-1-yl]- 2-oxo-ethyl]amino]acetate; Ximelagatran; Ximelagatrán; Ximélagatran; Ximelagatranum
O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,Flibanserin,Flibanserin
CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O[C@H]3C[C@](C)(N)[C@@H](O)[C@H](C)O3)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(NCc3ccc(-c4ccc(Cl)cc4)cc3)[C@@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,Oritavancin,Chlorobiphenyl-chloroeremomycin; Oritavancin
